Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,Semaforo_ID
3,3.46,5.53,07:59:49,08:00:22,5,3,1
3,1.58,6.94,08:00:27,08:01:00,5,4,2
7,4.43,20.09,08:01:05,08:01:38,5,2,3
9,3.03,23.8,08:01:43,08:02:16,5,1,4
6,2.17,6.84,08:02:21,08:02:54,5,3,1
9,2.68,14.8,08:02:59,08:03:32,5,4,2
3,3.83,22.73,08:03:37,08:04:10,5,2,3
5,2.27,14.52,08:04:15,08:04:48,5,1,4
9,2.85,17.18,08:04:53,08:05:26,5,3,1
4,3.08,8.06,08:05:31,08:06:04,5,4,2
7,2.21,17.29,08:06:09,08:06:42,5,2,3
8,2.73,19.71,08:06:47,08:07:20,5,1,4
8,3.01,14.05,08:07:25,08:07:58,5,3,1
6,1.52,8.14,08:08:03,08:08:36,5,4,2
2,1.26,17.2,08:08:41,08:09:14,5,2,3
9,1.67,23.6,08:09:19,08:09:52,5,1,4
12,2.26,21.91,08:09:57,08:10:30,5,3,1
12,2.53,17.82,08:10:35,08:11:08,5,4,2
3,1.24,8.39,08:11:13,08:11:46,5,2,3
2,1.78,4.78,08:11:51,08:12:24,5,1,4
6,5.48,8.04,08:12:29,08:13:02,5,3,1
7,1.62,15.8,08:13:07,08:13:40,5,4,2
8,2.94,20.01,08:13:45,08:14:18,5,2,3
4,3.32,9.09,08:14:23,08:14:56,5,1,4
11,2.58,12.91,08:15:01,08:15:34,5,3,1
7,2.44,9.7,08:15:39,08:16:12,5,4,2
5,1.66,13.84,08:16:17,08:16:50,5,2,3
7,4.46,17.49,08:16:55,08:17:28,5,1,4
9,2.32,15.91,08:17:33,08:18:06,5,3,1
7,1.72,7.13,08:18:11,08:18:44,5,4,2
8,2.02,21.86,08:18:49,08:19:22,5,2,3
7,3.6,16.66,08:19:27,08:20:00,5,1,4
11,1.98,13.12,08:20:05,08:20:38,5,3,1
4,2.33,3.98,08:20:43,08:21:16,5,4,2
5,1.95,12.52,08:21:21,08:21:54,5,2,3
3,4.17,3.47,08:21:59,08:22:32,5,1,4
15,1.98,21.02,08:22:37,08:23:10,5,3,1
7,1.74,8.77,08:23:15,08:23:48,5,4,2
5,1.55,11.38,08:23:53,08:24:26,5,2,3
2,4.0,2.16,08:24:31,08:25:04,5,1,4
6,6.12,7.7,08:25:09,08:25:42,5,3,1
7,1.9,10.8,08:25:47,08:26:20,5,4,2
7,1.32,17.43,08:26:25,08:26:58,5,2,3
5,3.81,5.07,08:27:03,08:27:36,5,1,4
13,2.31,24.7,08:27:41,08:28:14,5,3,1
6,4.98,9.53,08:28:19,08:28:52,5,4,2
3,12.71,4.56,08:28:57,08:29:30,5,2,3
6,1.78,7.8,08:29:35,08:30:08,5,1,4
7,2.67,12.86,08:30:13,08:30:46,5,3,1
4,8.08,3.5,08:30:51,08:31:24,5,4,2
1,0.0,3.83,08:31:29,08:32:02,5,2,3
4,6.92,2.94,08:32:07,08:32:40,5,1,4
8,2.1,17.24,08:32:45,08:33:18,5,3,1
7,4.44,10.01,08:33:23,08:33:56,5,4,2
2,20.5,3.19,08:34:01,08:34:34,5,2,3
13,2.02,14.47,08:34:39,08:35:12,5,1,4
12,2.23,16.41,08:35:17,08:35:50,5,3,1
6,2.42,8.82,08:35:55,08:36:28,5,4,2
6,2.38,10.99,08:36:33,08:37:06,5,2,3
5,3.17,7.07,08:37:11,08:37:44,5,1,4
6,1.45,8.2,08:37:49,08:38:22,5,3,1
10,2.22,12.22,08:38:27,08:39:00,5,4,2
5,2.69,12.79,08:39:05,08:39:38,5,2,3
5,3.33,4.5,08:39:43,08:40:16,5,1,4
5,3.06,5.84,08:40:21,08:40:54,5,3,1
10,1.7,14.22,08:40:59,08:41:32,5,4,2
6,4.67,9.27,08:41:37,08:42:10,5,2,3
4,1.94,4.06,08:42:15,08:42:48,5,1,4
12,1.99,12.67,08:42:53,08:43:26,5,3,1
13,1.4,22.61,08:43:31,08:44:04,5,4,2
3,4.38,5.3,08:44:09,08:44:42,5,2,3
5,1.56,5.32,08:44:47,08:45:20,5,1,4
13,2.0,20.18,08:45:25,08:45:58,5,3,1
3,1.0,3.81,08:46:03,08:46:36,5,4,2
7,3.81,12.63,08:46:41,08:47:14,5,2,3
4,1.08,2.35,08:47:19,08:47:52,5,1,4
3,2.79,8.01,08:47:57,08:48:30,5,3,1
9,1.8,10.12,08:48:35,08:49:08,5,4,2
4,2.25,13.2,08:49:13,08:49:46,5,2,3
9,1.5,9.75,08:49:51,08:50:24,5,1,4
7,2.6,10.89,08:50:29,08:51:02,5,3,1
8,2.08,15.59,08:51:07,08:51:40,5,4,2
3,3.08,19.32,08:51:45,08:52:18,5,2,3
5,1.19,5.43,08:52:23,08:52:56,5,1,4
9,2.46,11.51,08:53:01,08:53:34,5,3,1
12,1.52,20.05,08:53:39,08:54:12,5,4,2
2,8.17,2.7,08:54:17,08:54:50,5,2,3
10,2.59,14.73,08:54:55,08:55:28,5,1,4
1,0.0,4.56,08:55:33,08:56:06,5,3,1
4,5.92,7.82,08:56:11,08:56:44,5,4,2
7,2.11,12.07,08:56:49,08:57:22,5,2,3
7,3.38,6.92,08:57:27,08:58:00,5,1,4
5,3.38,8.05,08:58:05,08:58:38,5,3,1
3,5.62,4.3,08:58:43,08:59:16,5,4,2
4,3.5,7.78,08:59:21,08:59:54,5,2,3
8,1.77,10.43,08:59:59,09:00:32,5,1,4
5,2.44,5.56,09:00:37,09:01:10,5,3,1
3,12.08,5.71,09:01:15,09:01:48,5,4,2
1,0.0,1.39,09:01:53,09:02:26,5,2,3
6,4.2,6.51,09:02:31,09:03:04,5,1,4
12,1.75,14.93,09:03:09,09:03:42,5,3,1
6,2.55,6.88,09:03:47,09:04:20,5,4,2
3,5.62,4.75,09:04:25,09:04:58,5,2,3
6,3.33,11.3,09:05:03,09:05:36,5,1,4
9,1.67,16.58,09:05:41,09:06:14,5,3,1
6,3.23,7.01,09:06:19,09:06:52,5,4,2
7,4.78,13.24,09:06:57,09:07:30,5,2,3
5,2.85,7.61,09:07:35,09:08:08,5,1,4
5,3.6,7.14,09:08:13,09:08:46,5,3,1
0,0.0,1.24,09:08:51,09:09:24,5,4,2
10,1.85,21.61,09:09:29,09:10:02,5,2,3
4,1.36,4.67,09:10:07,09:10:40,5,1,4
9,3.25,11.27,09:10:45,09:11:18,5,3,1
3,3.29,4.68,09:11:23,09:11:56,5,4,2
7,3.29,23.01,09:12:01,09:12:34,5,2,3
4,1.75,6.2,09:12:39,09:13:12,5,1,4
9,2.57,18.64,09:13:17,09:13:50,5,3,1
5,2.58,7.94,09:13:55,09:14:28,5,4,2
5,3.67,20.3,09:14:33,09:15:06,5,2,3
4,2.67,3.79,09:15:11,09:15:44,5,1,4
5,3.62,8.95,09:15:49,09:16:22,5,3,1
5,2.79,8.05,09:16:27,09:17:00,5,4,2
9,1.71,14.92,09:17:05,09:17:38,5,2,3
2,1.5,1.91,09:17:43,09:18:16,5,1,4
8,3.26,11.65,09:18:21,09:18:54,5,3,1
8,2.21,13.38,09:18:59,09:19:32,5,4,2
2,5.5,6.41,09:19:37,09:20:10,5,2,3
8,2.07,14.94,09:20:15,09:20:48,5,1,4
10,2.6,19.31,09:20:53,09:21:26,5,3,1
8,1.68,13.56,09:21:31,09:22:04,5,4,2
7,2.33,8.59,09:22:09,09:22:42,5,2,3
5,1.38,5.39,09:22:47,09:23:20,5,1,4
3,4.54,1.98,09:23:25,09:23:58,5,3,1
3,3.5,5.25,09:24:03,09:24:36,5,4,2
2,2.67,3.85,09:24:41,09:25:14,5,2,3
1,0.0,2.75,09:25:19,09:25:52,5,1,4
4,7.64,4.09,09:25:57,09:26:30,5,3,1
8,1.51,9.56,09:26:35,09:27:08,5,4,2
8,2.23,18.68,09:27:13,09:27:46,5,2,3
3,1.29,1.31,09:27:51,09:28:24,5,1,4
8,2.8,10.39,09:28:29,09:29:02,5,3,1
9,3.34,16.94,09:29:07,09:29:40,5,4,2
3,10.5,7.5,09:29:45,09:30:18,5,2,3
4,5.47,6.79,09:30:23,09:30:56,5,1,4
5,4.71,6.16,09:31:01,09:31:34,5,3,1
6,4.52,9.35,09:31:39,09:32:12,5,4,2
5,4.21,6.23,09:32:17,09:32:50,5,2,3
5,3.56,6.32,09:32:55,09:33:28,5,1,4
11,1.55,13.22,09:33:33,09:34:06,5,3,1
10,2.74,13.1,09:34:11,09:34:44,5,4,2
8,4.19,12.45,09:34:49,09:35:22,5,2,3
7,3.21,7.9,09:35:27,09:36:00,5,1,4
6,2.17,11.5,09:36:05,09:36:38,5,3,1
9,3.45,12.09,09:36:43,09:37:16,5,4,2
10,2.25,28.85,09:37:21,09:37:54,5,2,3
3,12.42,3.4,09:37:59,09:38:32,5,1,4
5,7.04,6.46,09:38:37,09:39:10,5,3,1
4,2.64,8.18,09:39:15,09:39:48,5,4,2
3,1.33,8.52,09:39:53,09:40:26,5,2,3
8,2.54,6.09,09:40:31,09:41:04,5,1,4
8,3.62,10.44,09:41:09,09:41:42,5,3,1
7,2.46,10.44,09:41:47,09:42:20,5,4,2
5,2.27,11.5,09:42:25,09:42:58,5,2,3
6,5.05,7.59,09:43:03,09:43:36,5,1,4
2,4.17,1.57,09:43:41,09:44:14,5,3,1
6,2.92,6.99,09:44:19,09:44:52,5,4,2
5,0.79,7.53,09:44:57,09:45:30,5,2,3
7,4.81,8.99,09:45:35,09:46:08,5,1,4
10,2.1,13.99,09:46:13,09:46:46,5,3,1
9,1.7,12.22,09:46:51,09:47:24,5,4,2
2,2.25,5.22,09:47:29,09:48:02,5,2,3
6,2.05,14.85,09:48:07,09:48:40,5,1,4
5,3.21,7.91,09:48:45,09:49:18,5,3,1
8,2.06,9.21,09:49:23,09:49:56,5,4,2
11,2.34,18.12,09:50:01,09:50:34,5,2,3
0,0.0,0.05,09:50:39,09:51:12,5,1,4
13,2.05,21.95,09:51:17,09:51:50,5,3,1
11,1.81,12.81,09:51:55,09:52:28,5,4,2
4,6.17,6.72,09:52:33,09:53:06,5,2,3
1,0.0,1.24,09:53:11,09:53:44,5,1,4
5,1.67,6.05,09:53:49,09:54:22,5,3,1
12,1.69,14.67,09:54:27,09:55:00,5,4,2
7,2.57,10.04,09:55:05,09:55:38,5,2,3
4,2.94,2.32,09:55:43,09:56:16,5,1,4
3,3.0,4.63,09:56:21,09:56:54,5,3,1
8,1.23,12.3,09:56:59,09:57:32,5,4,2
2,1.58,6.45,09:57:37,09:58:10,5,2,3
3,4.04,3.32,09:58:15,09:58:48,5,1,4
2,14.75,3.78,09:58:53,09:59:26,5,3,1
8,2.83,10.39,09:59:31,10:00:04,5,4,2
2,2.83,5.46,10:00:09,10:00:42,5,2,3
4,1.81,3.9,10:00:47,10:01:20,5,1,4
4,8.17,2.99,10:01:25,10:01:58,5,3,1
4,2.22,4.22,10:02:03,10:02:36,5,4,2
4,6.81,7.82,10:02:41,10:03:14,5,2,3
5,5.65,4.49,10:03:19,10:03:52,5,1,4
9,3.36,10.04,10:03:57,10:04:30,5,3,1
8,2.65,11.14,10:04:35,10:05:08,5,4,2
5,5.94,15.18,10:05:13,10:05:46,5,2,3
4,2.31,4.1,10:05:51,10:06:24,5,1,4
8,1.35,9.11,10:06:29,10:07:02,5,3,1
3,4.46,4.01,10:07:07,10:07:40,5,4,2
6,3.62,12.59,10:07:45,10:08:18,5,2,3
12,1.92,12.63,10:08:23,10:08:56,5,1,4
4,5.17,4.17,10:09:01,10:09:34,5,3,1
4,8.61,7.57,10:09:39,10:10:12,5,4,2
9,1.72,13.17,10:10:17,10:10:50,5,2,3
1,0.0,1.17,10:10:55,10:11:28,5,1,4
13,1.33,16.56,10:11:33,10:12:06,5,3,1
1,0.0,3.69,10:12:11,10:12:44,5,4,2
7,1.42,10.07,10:12:49,10:13:22,5,2,3
4,5.28,3.82,10:13:27,10:14:00,5,1,4
6,3.93,11.88,10:14:05,10:14:38,5,3,1
5,1.73,8.67,10:14:43,10:15:16,5,4,2
6,1.88,9.13,10:15:21,10:15:54,5,2,3
5,5.62,2.83,10:15:59,10:16:32,5,1,4
9,1.57,13.19,10:16:37,10:17:10,5,3,1
4,2.47,6.58,10:17:15,10:17:48,5,4,2
8,1.71,12.23,10:17:53,10:18:26,5,2,3
10,2.44,9.91,10:18:31,10:19:04,5,1,4
4,2.28,5.41,10:19:09,10:19:42,5,3,1
6,1.6,4.02,10:19:47,10:20:20,5,4,2
3,11.75,6.26,10:20:25,10:20:58,5,2,3
6,1.67,5.32,10:21:03,10:21:36,5,1,4
9,2.69,10.93,10:21:41,10:22:14,5,3,1
10,1.78,16.93,10:22:19,10:22:52,5,4,2
1,0.0,4.62,10:22:57,10:23:30,5,2,3
7,3.61,5.87,10:23:35,10:24:08,5,1,4
9,2.06,10.2,10:24:13,10:24:46,5,3,1
6,3.52,7.07,10:24:51,10:25:24,5,4,2
6,4.32,15.95,10:25:29,10:26:02,5,2,3
5,1.1,3.85,10:26:07,10:26:40,5,1,4
8,2.94,11.2,10:26:45,10:27:18,5,3,1
9,1.76,16.54,10:27:23,10:27:56,5,4,2
7,1.72,15.79,10:28:01,10:28:34,5,2,3
9,1.99,14.48,10:28:39,10:29:12,5,1,4
10,2.35,11.71,10:29:17,10:29:50,5,3,1
5,2.94,10.69,10:29:55,10:30:28,5,4,2
6,2.28,17.85,10:30:33,10:31:06,5,2,3
4,2.92,11.83,10:31:11,10:31:44,5,1,4
4,3.89,7.42,10:31:49,10:32:22,5,3,1
10,2.07,11.76,10:32:27,10:33:00,5,4,2
2,13.25,3.01,10:33:05,10:33:38,5,2,3
6,2.6,3.92,10:33:43,10:34:16,5,1,4
9,2.47,11.35,10:34:21,10:34:54,5,3,1
5,3.29,7.46,10:34:59,10:35:32,5,4,2
10,1.5,15.96,10:35:37,10:36:10,5,2,3
6,3.03,6.3,10:36:15,10:36:48,5,1,4
2,3.5,4.3,10:36:53,10:37:26,5,3,1
7,2.32,8.25,10:37:31,10:38:04,5,4,2
5,1.17,7.22,10:38:09,10:38:42,5,2,3
3,11.04,3.16,10:38:47,10:39:20,5,1,4
10,1.92,15.04,10:39:25,10:39:58,5,3,1
3,6.25,4.77,10:40:03,10:40:36,5,4,2
7,1.83,14.36,10:40:41,10:41:14,5,2,3
5,4.81,4.78,10:41:19,10:41:52,5,1,4
7,2.53,10.59,10:41:57,10:42:30,5,3,1
7,4.11,8.34,10:42:35,10:43:08,5,4,2
6,1.55,9.46,10:43:13,10:43:46,5,2,3
5,4.73,5.57,10:43:51,10:44:24,5,1,4
3,3.25,4.17,10:44:29,10:45:02,5,3,1
5,4.96,7.78,10:45:07,10:45:40,5,4,2
7,4.94,13.78,10:45:45,10:46:18,5,2,3
8,2.49,12.88,10:46:23,10:46:56,5,1,4
4,3.97,9.82,10:47:01,10:47:34,5,3,1
4,3.28,11.08,10:47:39,10:48:12,5,4,2
5,3.6,14.4,10:48:17,10:48:50,5,2,3
4,9.69,3.4,10:48:55,10:49:28,5,1,4
15,1.9,24.43,10:49:33,10:50:06,5,3,1
8,1.55,11.64,10:50:11,10:50:44,5,4,2
7,3.14,22.16,10:50:49,10:51:22,5,2,3
3,12.71,3.1,10:51:27,10:52:00,5,1,4
10,2.4,15.3,10:52:05,10:52:38,5,3,1
8,1.51,14.1,10:52:43,10:53:16,5,4,2
6,1.93,9.34,10:53:21,10:53:54,5,2,3
11,2.48,11.31,10:53:59,10:54:32,5,1,4
5,1.88,11.53,10:54:37,10:55:10,5,3,1
12,1.39,18.04,10:55:15,10:55:48,5,4,2
8,2.24,10.37,10:55:53,10:56:26,5,2,3
4,1.22,4.45,10:56:31,10:57:04,5,1,4
8,2.04,11.19,10:57:09,10:57:42,5,3,1
8,2.32,9.59,10:57:47,10:58:20,5,4,2
4,6.83,10.94,10:58:25,10:58:58,5,2,3
9,3.48,10.46,10:59:03,10:59:36,5,1,4
9,3.32,11.85,10:59:41,11:00:14,5,3,1
6,1.9,8.71,11:00:19,11:00:52,5,4,2
8,3.45,11.54,11:00:57,11:01:30,5,2,3
10,2.51,9.1,11:01:35,11:02:08,5,1,4
6,6.02,6.68,11:02:13,11:02:46,5,3,1
10,1.9,14.53,11:02:51,11:03:24,5,4,2
4,4.39,5.84,11:03:29,11:04:02,5,2,3
9,1.99,11.0,11:04:07,11:04:40,5,1,4
6,5.12,7.31,11:04:45,11:05:18,5,3,1
15,1.3,20.55,11:05:23,11:05:56,5,4,2
5,1.98,11.89,11:06:01,11:06:34,5,2,3
7,1.72,7.12,11:06:39,11:07:12,5,1,4
12,1.58,20.66,11:07:17,11:07:50,5,3,1
10,2.03,16.77,11:07:55,11:08:28,5,4,2
3,2.29,8.96,11:08:33,11:09:06,5,2,3
7,2.61,7.91,11:09:11,11:09:44,5,1,4
14,1.77,19.53,11:09:49,11:10:22,5,3,1
14,1.4,19.57,11:10:27,11:11:00,5,4,2
5,3.29,12.03,11:11:05,11:11:38,5,2,3
6,3.78,10.04,11:11:43,11:12:16,5,1,4
12,1.86,21.31,11:12:21,11:12:54,5,3,1
1,0.0,3.85,11:12:59,11:13:32,5,4,2
2,0.58,6.85,11:13:37,11:14:10,5,2,3
8,1.55,10.22,11:14:15,11:14:48,5,1,4
8,1.87,8.6,11:14:53,11:15:26,5,3,1
0,0.0,0.63,11:15:31,11:16:04,5,4,2
2,2.17,6.43,11:16:09,11:16:42,5,2,3
7,3.31,5.49,11:16:47,11:17:20,5,1,4
11,2.08,15.77,11:17:25,11:17:58,5,3,1
2,24.33,2.91,11:18:03,11:18:36,5,4,2
5,4.17,16.69,11:18:41,11:19:14,5,2,3
10,2.82,10.46,11:19:19,11:19:52,5,1,4
3,3.29,3.49,11:19:57,11:20:30,5,3,1
6,1.17,9.47,11:20:35,11:21:08,5,4,2
3,3.54,5.19,11:21:13,11:21:46,5,2,3
5,2.4,9.34,11:21:51,11:22:24,5,1,4
5,3.33,6.91,11:22:29,11:23:02,5,3,1
9,1.7,14.74,11:23:07,11:23:40,5,4,2
5,2.1,10.79,11:23:45,11:24:18,5,2,3
14,1.92,14.38,11:24:23,11:24:56,5,1,4
3,5.96,2.89,11:25:01,11:25:34,5,3,1
10,1.63,14.38,11:25:39,11:26:12,5,4,2
7,2.65,8.38,11:26:17,11:26:50,5,2,3
7,3.96,7.36,11:26:55,11:27:28,5,1,4
6,3.42,7.7,11:27:33,11:28:06,5,3,1
8,1.67,12.93,11:28:11,11:28:44,5,4,2
1,0.0,5.14,11:28:49,11:29:22,5,2,3
3,2.54,2.4,11:29:27,11:30:00,5,1,4
3,3.83,4.02,11:30:05,11:30:38,5,3,1
6,1.52,9.01,11:30:43,11:31:16,5,4,2
10,1.82,17.48,11:31:21,11:31:54,5,2,3
6,3.18,4.52,11:31:59,11:32:32,5,1,4
5,3.29,9.78,11:32:37,11:33:10,5,3,1
10,1.63,15.25,11:33:15,11:33:48,5,4,2
1,0.0,4.79,11:33:53,11:34:26,5,2,3
6,2.45,7.74,11:34:31,11:35:04,5,1,4
9,2.15,17.28,11:35:09,11:35:42,5,3,1
9,1.95,14.13,11:35:47,11:36:20,5,4,2
6,2.35,10.94,11:36:25,11:36:58,5,2,3
11,1.54,15.11,11:37:03,11:37:36,5,1,4
5,6.12,6.0,11:37:41,11:38:14,5,3,1
10,1.76,12.83,11:38:19,11:38:52,5,4,2
3,9.79,9.83,11:38:57,11:39:30,5,2,3
5,1.77,4.82,11:39:35,11:40:08,5,1,4
10,2.86,16.92,11:40:13,11:40:46,5,3,1
4,2.36,5.93,11:40:51,11:41:24,5,4,2
5,6.88,7.2,11:41:29,11:42:02,5,2,3
10,1.56,10.99,11:42:07,11:42:40,5,1,4
10,1.42,11.61,11:42:45,11:43:18,5,3,1
11,1.75,15.86,11:43:23,11:43:56,5,4,2
4,6.64,6.38,11:44:01,11:44:34,5,2,3
7,2.07,9.65,11:44:39,11:45:12,5,1,4
6,3.23,13.34,11:45:17,11:45:50,5,3,1
5,2.56,9.72,11:45:55,11:46:28,5,4,2
3,5.25,6.36,11:46:33,11:47:06,5,2,3
6,3.1,6.76,11:47:11,11:47:44,5,1,4
6,2.27,12.04,11:47:49,11:48:22,5,3,1
6,3.23,6.13,11:48:27,11:49:00,5,4,2
4,2.08,8.32,11:49:05,11:49:38,5,2,3
7,4.12,7.95,11:49:43,11:50:16,5,1,4
6,2.15,6.91,11:50:21,11:50:54,5,3,1
1,0.0,4.43,11:50:59,11:51:32,5,4,2
1,0.0,6.51,11:51:37,11:52:10,5,2,3
4,3.83,4.38,11:52:15,11:52:48,5,1,4
11,2.55,12.89,11:52:53,11:53:26,5,3,1
2,2.25,6.56,11:53:31,11:54:04,5,4,2
4,3.78,9.81,11:54:09,11:54:42,5,2,3
3,6.17,2.19,11:54:47,11:55:20,5,1,4
7,2.75,12.18,11:55:25,11:55:58,5,3,1
5,1.73,8.97,11:56:03,11:56:36,5,4,2
2,13.83,4.41,11:56:41,11:57:14,5,2,3
10,1.44,7.82,11:57:19,11:57:52,5,1,4
10,2.79,15.77,11:57:57,11:58:30,5,3,1
