Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,Semaforo_ID
6,1.13,7.12,11:58:35,11:59:08,5,4,2
5,6.15,12.73,11:59:13,11:59:46,5,2,3
13,1.56,14.48,11:59:51,12:00:24,5,1,4
5,7.31,4.54,12:00:29,12:01:02,5,3,1
8,2.96,12.83,12:01:07,12:01:40,5,4,2
3,1.21,6.85,12:01:45,12:02:18,5,2,3
6,4.98,6.05,12:02:23,12:02:56,5,1,4
5,7.12,4.38,12:03:01,12:03:34,5,3,1
12,2.37,15.18,12:03:39,12:04:12,5,4,2
10,2.47,17.9,12:04:17,12:04:50,5,2,3
3,3.5,4.94,12:04:55,12:05:28,5,1,4
15,1.85,15.53,12:05:33,12:06:06,5,3,1
11,1.71,15.25,12:06:11,12:06:44,5,4,2
4,2.42,11.99,12:06:49,12:07:22,5,2,3
4,4.47,2.77,12:07:27,12:08:00,5,1,4
6,2.25,12.04,12:08:05,12:08:38,5,3,1
5,1.85,4.66,12:08:43,12:09:16,5,4,2
5,5.42,21.12,12:09:21,12:09:54,5,2,3
9,2.03,7.24,12:09:59,12:10:32,5,1,4
6,3.6,13.08,12:10:37,12:11:10,5,3,1
8,1.54,13.0,12:11:15,12:11:48,5,4,2
5,3.19,12.06,12:11:53,12:12:26,5,2,3
2,0.33,1.65,12:12:31,12:13:04,5,1,4
6,3.3,5.9,12:13:09,12:13:42,5,3,1
6,3.17,13.81,12:13:47,12:14:20,5,4,2
7,2.12,16.28,12:14:25,12:14:58,5,2,3
7,3.78,7.41,12:15:03,12:15:36,5,1,4
9,3.27,11.37,12:15:41,12:16:14,5,3,1
10,2.23,12.76,12:16:19,12:16:52,5,4,2
2,20.0,5.72,12:16:57,12:17:30,5,2,3
6,2.07,6.31,12:17:35,12:18:08,5,1,4
10,2.94,14.49,12:18:13,12:18:46,5,3,1
4,1.19,3.22,12:18:51,12:19:24,5,4,2
4,5.83,7.41,12:19:29,12:20:02,5,2,3
6,6.02,5.94,12:20:07,12:20:40,5,1,4
5,2.33,8.6,12:20:45,12:21:18,5,3,1
7,4.15,10.33,12:21:23,12:21:56,5,4,2
5,2.15,10.99,12:22:01,12:22:34,5,2,3
9,2.49,15.03,12:22:39,12:23:12,5,1,4
4,5.94,7.27,12:23:17,12:23:50,5,3,1
11,2.18,13.28,12:23:55,12:24:28,5,4,2
6,2.33,12.2,12:24:33,12:25:06,5,2,3
6,2.0,3.16,12:25:11,12:25:44,5,1,4
8,2.57,11.44,12:25:49,12:26:22,5,3,1
7,1.93,9.67,12:26:27,12:27:00,5,4,2
8,3.04,14.56,12:27:05,12:27:38,5,2,3
6,3.93,12.47,12:27:43,12:28:16,5,1,4
3,3.21,4.03,12:28:21,12:28:54,5,3,1
0,0.0,0.97,12:28:59,12:29:32,5,4,2
0,0.0,2.7,12:29:37,12:30:10,5,2,3
9,3.34,10.99,12:30:15,12:30:48,5,1,4
1,0.0,0.95,12:30:53,12:31:26,5,3,1
9,2.9,9.16,12:31:31,12:32:04,5,4,2
3,0.79,5.24,12:32:09,12:32:42,5,2,3
5,6.67,4.18,12:32:47,12:33:20,5,1,4
5,2.17,4.85,12:33:25,12:33:58,5,3,1
5,1.73,8.35,12:34:03,12:34:36,5,4,2
3,2.5,6.06,12:34:41,12:35:14,5,2,3
8,2.19,7.86,12:35:19,12:35:52,5,1,4
11,2.59,14.13,12:35:57,12:36:30,5,3,1
11,2.11,25.65,12:36:35,12:37:08,5,4,2
3,4.83,10.08,12:37:13,12:37:46,5,2,3
8,1.9,7.49,12:37:51,12:38:24,5,1,4
4,9.92,7.26,12:38:29,12:39:02,5,3,1
9,1.91,17.83,12:39:07,12:39:40,5,4,2
5,4.46,6.34,12:39:45,12:40:18,5,2,3
3,2.08,2.73,12:40:23,12:40:56,5,1,4
3,1.58,2.72,12:41:01,12:41:34,5,3,1
5,2.44,12.76,12:41:39,12:42:12,5,4,2
3,2.04,5.07,12:42:17,12:42:50,5,2,3
9,3.29,6.83,12:42:55,12:43:28,5,1,4
5,3.88,9.37,12:43:33,12:44:06,5,3,1
7,2.0,10.34,12:44:11,12:44:44,5,4,2
7,1.38,10.89,12:44:49,12:45:22,5,2,3
7,2.5,11.5,12:45:27,12:46:00,5,1,4
7,2.47,8.26,12:46:05,12:46:38,5,3,1
8,3.06,12.95,12:46:43,12:47:16,5,4,2
2,3.92,4.12,12:47:21,12:47:54,5,2,3
0,0.0,1.35,12:47:59,12:48:32,5,1,4
2,0.58,5.2,12:48:37,12:49:10,5,3,1
11,1.6,15.2,12:49:15,12:49:48,5,4,2
8,3.83,11.96,12:49:53,12:50:26,5,2,3
2,2.25,0.69,12:50:31,12:51:04,5,1,4
6,4.37,21.68,12:51:09,12:51:42,5,3,1
4,1.47,4.77,12:51:47,12:52:20,5,4,2
5,1.25,12.12,12:52:25,12:52:58,5,2,3
1,0.0,1.45,12:53:03,12:53:36,5,1,4
8,2.43,9.67,12:53:41,12:54:14,5,3,1
6,2.17,7.72,12:54:19,12:54:52,5,4,2
4,1.44,5.89,12:54:57,12:55:30,5,2,3
1,0.0,2.43,12:55:35,12:56:08,5,1,4
5,4.21,11.62,12:56:13,12:56:46,5,3,1
11,2.27,11.63,12:56:51,12:57:24,5,4,2
5,3.46,7.18,12:57:29,12:58:02,5,2,3
9,3.42,9.58,12:58:07,12:58:40,5,1,4
4,3.11,5.26,12:58:45,12:59:18,5,3,1
4,7.72,5.22,12:59:23,12:59:56,5,4,2
5,1.56,9.77,13:00:01,13:00:34,5,2,3
6,3.47,5.87,13:00:39,13:01:12,5,1,4
6,4.15,7.59,13:01:17,13:01:50,5,3,1
4,9.56,6.23,13:01:55,13:02:28,5,4,2
2,7.33,9.97,13:02:33,13:03:06,5,2,3
6,5.18,5.38,13:03:11,13:03:44,5,1,4
3,1.42,6.62,13:03:49,13:04:22,5,3,1
7,3.03,6.78,13:04:27,13:05:00,5,4,2
2,0.83,5.09,13:05:05,13:05:38,5,2,3
5,2.12,4.64,13:05:43,13:06:16,5,1,4
8,3.48,17.82,13:06:21,13:06:54,5,3,1
5,7.15,5.29,13:06:59,13:07:32,5,4,2
6,5.5,15.87,13:07:37,13:08:10,5,2,3
7,2.03,6.6,13:08:15,13:08:48,5,1,4
5,4.62,4.52,13:08:53,13:09:26,5,3,1
2,2.75,3.93,13:09:31,13:10:04,5,4,2
7,4.9,13.51,13:10:09,13:10:42,5,2,3
1,0.0,1.02,13:10:47,13:11:20,5,1,4
4,1.28,3.69,13:11:25,13:11:58,5,3,1
8,2.33,14.67,13:12:03,13:12:36,5,4,2
8,3.64,12.94,13:12:41,13:13:14,5,2,3
7,1.64,13.73,13:13:19,13:13:52,5,1,4
8,3.15,11.8,13:13:57,13:14:30,5,3,1
10,1.52,11.09,13:14:35,13:15:08,5,4,2
6,4.82,7.71,13:15:13,13:15:46,5,2,3
3,3.83,5.08,13:15:51,13:16:24,5,1,4
4,1.64,3.83,13:16:29,13:17:02,5,3,1
5,2.58,7.66,13:17:07,13:17:40,5,4,2
7,1.93,14.54,13:17:45,13:18:18,5,2,3
10,2.25,9.94,13:18:23,13:18:56,5,1,4
5,4.33,11.42,13:19:01,13:19:34,5,3,1
7,1.49,11.09,13:19:39,13:20:12,5,4,2
2,10.08,5.76,13:20:17,13:20:50,5,2,3
6,2.63,9.04,13:20:55,13:21:28,5,1,4
5,6.17,9.89,13:21:33,13:22:06,5,3,1
7,2.1,11.87,13:22:11,13:22:44,5,4,2
4,0.67,11.23,13:22:49,13:23:22,5,2,3
2,5.08,7.19,13:23:27,13:24:00,5,1,4
11,2.77,24.66,13:24:05,13:24:38,5,3,1
7,1.49,11.67,13:24:43,13:25:16,5,4,2
6,2.02,10.57,13:25:21,13:25:54,5,2,3
7,3.61,9.15,13:25:59,13:26:32,5,1,4
9,3.01,23.3,13:26:37,13:27:10,5,3,1
5,3.04,9.77,13:27:15,13:27:48,5,4,2
3,1.21,6.22,13:27:53,13:28:26,5,2,3
6,3.07,7.24,13:28:31,13:29:04,5,1,4
5,2.23,8.09,13:29:09,13:29:42,5,3,1
8,1.67,6.35,13:29:47,13:30:20,5,4,2
6,1.33,8.82,13:30:25,13:30:58,5,2,3
3,7.5,2.41,13:31:03,13:31:36,5,1,4
1,0.0,2.55,13:31:41,13:32:14,5,3,1
6,3.4,8.6,13:32:19,13:32:52,5,4,2
5,6.12,10.76,13:32:57,13:33:30,5,2,3
1,0.0,0.52,13:33:35,13:34:08,5,1,4
14,2.4,18.27,13:34:13,13:34:46,5,3,1
1,0.0,6.49,13:34:51,13:35:24,5,4,2
4,2.94,14.07,13:35:29,13:36:02,5,2,3
1,0.0,2.82,13:36:07,13:36:40,5,1,4
9,2.08,12.29,13:36:45,13:37:18,5,3,1
1,0.0,6.45,13:37:23,13:37:56,5,4,2
5,2.29,12.91,13:38:01,13:38:34,5,2,3
3,2.71,1.75,13:38:39,13:39:12,5,1,4
3,2.17,3.97,13:39:17,13:39:50,5,3,1
1,0.0,2.55,13:39:55,13:40:28,5,4,2
4,4.67,12.42,13:40:33,13:41:06,5,2,3
1,0.0,2.03,13:41:11,13:41:44,5,1,4
4,4.94,4.09,13:41:49,13:42:22,5,3,1
1,0.0,1.5,13:42:27,13:43:00,5,4,2
6,2.93,11.1,13:43:05,13:43:38,5,2,3
3,1.58,2.69,13:43:43,13:44:16,5,1,4
6,3.77,6.69,13:44:21,13:44:54,5,3,1
7,1.51,8.19,13:44:59,13:45:32,5,4,2
5,4.81,13.17,13:45:37,13:46:10,5,2,3
8,1.25,5.53,13:46:15,13:46:48,5,1,4
5,3.12,6.89,13:46:53,13:47:26,5,3,1
11,2.54,13.78,13:47:31,13:48:04,5,4,2
9,3.3,21.82,13:48:09,13:48:42,5,2,3
5,2.1,5.24,13:48:47,13:49:20,5,1,4
9,2.09,14.05,13:49:25,13:49:58,5,3,1
9,1.53,12.14,13:50:03,13:50:36,5,4,2
2,2.75,2.52,13:50:41,13:51:14,5,2,3
4,0.86,4.87,13:51:19,13:51:52,5,1,4
14,1.87,18.98,13:51:57,13:52:30,5,3,1
7,1.57,8.83,13:52:35,13:53:08,5,4,2
4,6.39,11.74,13:53:13,13:53:46,5,2,3
5,1.46,6.8,13:53:51,13:54:24,5,1,4
10,2.45,14.09,13:54:29,13:55:02,5,3,1
12,1.75,18.02,13:55:07,13:55:40,5,4,2
2,0.67,5.24,13:55:45,13:56:18,5,2,3
7,5.1,29.31,13:56:23,13:56:56,5,1,4
11,2.33,15.8,13:57:01,13:57:34,5,3,1
10,1.56,14.74,13:57:39,13:58:12,5,4,2
9,1.88,17.08,13:58:17,13:58:50,5,2,3
2,1.17,29.18,13:58:55,13:59:28,5,1,4
12,1.89,16.5,13:59:33,14:00:06,5,3,1
4,2.03,7.18,14:00:11,14:00:44,5,4,2
9,3.64,21.46,14:00:49,14:01:22,5,2,3
1,0.0,14.77,14:01:27,14:02:00,5,1,4
9,3.5,12.26,14:02:05,14:02:38,5,3,1
8,1.3,12.55,14:02:43,14:03:16,5,4,2
2,5.42,6.43,14:03:21,14:03:54,5,2,3
6,4.92,9.62,14:03:59,14:04:32,5,1,4
6,4.07,9.15,14:04:37,14:05:10,5,3,1
10,1.65,10.91,14:05:15,14:05:48,5,4,2
3,2.04,10.33,14:05:53,14:06:26,5,2,3
3,2.17,4.51,14:06:31,14:07:04,5,1,4
8,2.26,12.43,14:07:09,14:07:42,5,3,1
8,3.94,7.55,14:07:47,14:08:20,5,4,2
8,2.67,12.05,14:08:25,14:08:58,5,2,3
2,0.0,2.71,14:09:03,14:09:36,5,1,4
7,1.94,9.85,14:09:41,14:10:14,5,3,1
7,3.62,7.16,14:10:19,14:10:52,5,4,2
3,1.54,8.17,14:10:57,14:11:30,5,2,3
1,0.0,3.62,14:11:35,14:12:08,5,1,4
6,2.28,7.91,14:12:13,14:12:46,5,3,1
3,7.5,4.61,14:12:51,14:13:24,5,4,2
5,1.29,10.65,14:13:29,14:14:02,5,2,3
2,5.5,1.97,14:14:07,14:14:40,5,1,4
13,1.82,17.49,14:14:45,14:15:18,5,3,1
4,1.92,5.65,14:15:23,14:15:56,5,4,2
2,9.58,5.9,14:16:01,14:16:34,5,2,3
4,6.56,2.86,14:16:39,14:17:12,5,1,4
13,2.12,21.66,14:17:17,14:17:50,5,3,1
2,23.67,2.83,14:17:55,14:18:28,5,4,2
5,4.19,6.52,14:18:33,14:19:06,5,2,3
1,0.0,2.2,14:19:11,14:19:44,5,1,4
5,3.96,6.51,14:19:49,14:20:22,5,3,1
10,1.94,14.82,14:20:27,14:21:00,5,4,2
2,2.33,6.74,14:21:05,14:21:38,5,2,3
1,0.0,4.34,14:21:43,14:22:16,5,1,4
4,3.61,4.57,14:22:21,14:22:54,5,3,1
6,1.3,8.18,14:22:59,14:23:32,5,4,2
6,3.82,10.45,14:23:37,14:24:10,5,2,3
7,3.94,11.26,14:24:15,14:24:48,5,1,4
5,5.77,6.63,14:24:53,14:25:26,5,3,1
4,4.67,6.44,14:25:31,14:26:04,5,4,2
3,11.38,6.99,14:26:09,14:26:42,5,2,3
4,1.94,7.16,14:26:47,14:27:20,5,1,4
5,4.71,4.41,14:27:25,14:27:58,5,3,1
15,1.65,29.47,14:28:03,14:28:36,5,4,2
4,1.31,6.37,14:28:41,14:29:14,5,2,3
2,4.0,9.37,14:29:19,14:29:52,5,1,4
6,1.45,10.31,14:29:57,14:30:30,5,3,1
16,1.89,18.69,14:30:35,14:31:08,5,4,2
3,12.12,10.86,14:31:13,14:31:46,5,2,3
4,5.03,5.28,14:31:51,14:32:24,5,1,4
6,1.93,7.38,14:32:29,14:33:02,5,3,1
9,1.38,9.77,14:33:07,14:33:40,5,4,2
1,0.0,3.54,14:33:45,14:34:18,5,2,3
8,2.46,7.93,14:34:23,14:34:56,5,1,4
8,3.44,12.87,14:35:01,14:35:34,5,3,1
9,1.48,11.26,14:35:39,14:36:12,5,4,2
1,0.0,2.3,14:36:17,14:36:50,5,2,3
2,2.17,2.31,14:36:55,14:37:28,5,1,4
3,3.04,6.85,14:37:33,14:38:06,5,3,1
9,1.98,19.1,14:38:11,14:38:44,5,4,2
6,4.2,9.79,14:38:49,14:39:22,5,2,3
4,5.0,2.84,14:39:27,14:40:00,5,1,4
7,3.65,12.26,14:40:05,14:40:38,5,3,1
8,2.99,9.87,14:40:43,14:41:16,5,4,2
5,6.27,12.23,14:41:21,14:41:54,5,2,3
3,9.0,2.6,14:41:59,14:42:32,5,1,4
6,1.7,10.28,14:42:37,14:43:10,5,3,1
5,5.69,5.54,14:43:15,14:43:48,5,4,2
1,0.0,3.95,14:43:53,14:44:26,5,2,3
2,21.0,1.65,14:44:31,14:45:04,5,1,4
3,12.21,2.89,14:45:09,14:45:42,5,3,1
1,0.0,3.26,14:45:47,14:46:20,5,4,2
2,5.58,4.53,14:46:25,14:46:58,5,2,3
4,8.64,3.05,14:47:03,14:47:36,5,1,4
12,1.66,18.65,14:47:41,14:48:14,5,3,1
9,2.24,8.69,14:48:19,14:48:52,5,4,2
1,0.0,5.82,14:48:57,14:49:30,5,2,3
2,2.33,4.35,14:49:35,14:50:08,5,1,4
4,3.14,6.41,14:50:13,14:50:46,5,3,1
4,2.75,7.6,14:50:51,14:51:24,5,4,2
2,8.08,5.33,14:51:29,14:52:02,5,2,3
0,0.0,4.35,14:52:07,14:52:40,5,1,4
7,4.75,10.23,14:52:45,14:53:18,5,3,1
8,2.23,9.93,14:53:23,14:53:56,5,4,2
5,3.1,10.0,14:54:01,14:54:34,5,2,3
0,0.0,0.05,14:54:39,14:55:12,5,1,4
8,1.45,9.14,14:55:17,14:55:50,5,3,1
10,1.96,11.94,14:55:55,14:56:28,5,4,2
7,2.71,12.98,14:56:33,14:57:06,5,2,3
6,2.05,8.66,14:57:11,14:57:44,5,1,4
5,3.65,4.67,14:57:49,14:58:22,5,3,1
11,2.04,16.64,14:58:27,14:59:00,5,4,2
5,4.02,13.19,14:59:05,14:59:38,5,2,3
8,2.21,11.56,14:59:43,15:00:16,5,1,4
9,1.92,12.44,15:00:21,15:00:54,5,3,1
9,2.36,17.59,15:00:59,15:01:32,5,4,2
4,3.06,8.58,15:01:37,15:02:10,5,2,3
4,2.89,3.22,15:02:15,15:02:48,5,1,4
6,1.9,7.93,15:02:53,15:03:26,5,3,1
7,1.94,8.08,15:03:31,15:04:04,5,4,2
1,0.0,3.65,15:04:09,15:04:42,5,2,3
5,3.58,4.22,15:04:47,15:05:20,5,1,4
9,2.76,16.44,15:05:25,15:05:58,5,3,1
6,1.8,7.74,15:06:03,15:06:36,5,4,2
6,4.27,6.74,15:06:41,15:07:14,5,2,3
5,1.88,4.87,15:07:19,15:07:52,5,1,4
5,5.83,5.74,15:07:57,15:08:30,5,3,1
14,1.4,19.29,15:08:35,15:09:08,5,4,2
3,5.71,5.76,15:09:13,15:09:46,5,2,3
4,2.53,3.58,15:09:51,15:10:24,5,1,4
5,2.4,5.99,15:10:29,15:11:02,5,3,1
12,2.55,19.97,15:11:07,15:11:40,5,4,2
4,4.36,9.1,15:11:45,15:12:18,5,2,3
4,2.5,6.76,15:12:23,15:12:56,5,1,4
13,1.7,19.86,15:13:01,15:13:34,5,3,1
8,1.81,9.68,15:13:39,15:14:12,5,4,2
2,1.5,4.11,15:14:17,15:14:50,5,2,3
5,1.6,5.36,15:14:55,15:15:28,5,1,4
3,3.33,4.41,15:15:33,15:16:06,5,3,1
8,2.19,11.81,15:16:11,15:16:44,5,4,2
3,7.88,6.01,15:16:49,15:17:22,5,2,3
3,2.58,1.82,15:17:27,15:18:00,5,1,4
7,2.99,13.87,15:18:05,15:18:38,5,3,1
3,7.92,4.12,15:18:43,15:19:16,5,4,2
0,0.0,2.87,15:19:21,15:19:54,5,2,3
2,0.0,1.37,15:19:59,15:20:32,5,1,4
15,1.83,19.49,15:20:37,15:21:10,5,3,1
6,2.32,6.07,15:21:15,15:21:48,5,4,2
6,2.07,7.33,15:21:53,15:22:26,5,2,3
4,1.89,2.64,15:22:31,15:23:04,5,1,4
8,2.73,13.77,15:23:09,15:23:42,5,3,1
3,2.33,7.03,15:23:47,15:24:20,5,4,2
1,0.0,3.93,15:24:25,15:24:58,5,2,3
0,0.0,1.34,15:25:03,15:25:36,5,1,4
10,2.87,15.71,15:25:41,15:26:14,5,3,1
5,2.1,10.33,15:26:19,15:26:52,5,4,2
4,2.86,5.82,15:26:57,15:27:30,5,2,3
7,3.28,4.59,15:27:35,15:28:08,5,1,4
6,1.48,10.59,15:28:13,15:28:46,5,3,1
7,2.08,11.4,15:28:51,15:29:24,5,4,2
2,2.5,6.19,15:29:29,15:30:02,5,2,3
7,4.51,7.47,15:30:07,15:30:40,5,1,4
18,1.73,26.59,15:30:45,15:31:18,5,3,1
5,5.65,4.65,15:31:23,15:31:56,5,4,2
4,2.58,6.33,15:32:01,15:32:34,5,2,3
5,2.42,4.1,15:32:39,15:33:12,5,1,4
13,1.92,14.83,15:33:17,15:33:50,5,3,1
7,1.58,7.65,15:33:55,15:34:28,5,4,2
4,5.14,11.85,15:34:33,15:35:06,5,2,3
5,1.15,2.96,15:35:11,15:35:44,5,1,4
8,3.1,15.77,15:35:49,15:36:22,5,3,1
8,2.18,9.85,15:36:27,15:37:00,5,4,2
6,3.7,12.22,15:37:05,15:37:38,5,2,3
2,27.17,1.23,15:37:43,15:38:16,5,1,4
15,2.23,18.73,15:38:21,15:38:54,5,3,1
7,1.62,9.63,15:38:59,15:39:32,5,4,2
0,0.0,4.65,15:39:37,15:40:10,5,2,3
5,2.23,7.21,15:40:15,15:40:48,5,1,4
6,3.63,9.66,15:40:53,15:41:26,5,3,1
5,3.16,13.52,15:41:31,15:42:04,5,4,2
5,2.12,12.37,15:42:09,15:42:42,5,2,3
6,3.09,17.14,15:42:47,15:43:20,5,1,4
5,2.31,14.45,15:43:25,15:43:58,5,3,1
6,2.47,15.92,15:44:03,15:44:36,5,4,2
5,2.8,13.77,15:44:41,15:45:14,5,2,3
2,4.76,5.41,15:45:19,15:45:52,5,1,4
5,2.7,15.09,15:45:57,15:46:30,5,3,1
2,4.32,5.35,15:46:35,15:47:08,5,4,2
2,4.23,5.37,15:47:13,15:47:46,5,2,3
2,3.69,6.15,15:47:51,15:48:24,5,1,4
3,5.05,7.04,15:48:29,15:49:02,5,3,1
2,3.8,6.17,15:49:07,15:49:40,5,4,2
5,3.49,13.04,15:49:45,15:50:18,5,2,3
5,2.88,12.19,15:50:23,15:50:56,5,1,4
3,5.33,8.13,15:51:01,15:51:34,5,3,1
4,5.02,12.06,15:51:39,15:52:12,5,4,2
5,2.16,11.55,15:52:17,15:52:50,5,2,3
4,4.77,11.69,15:52:55,15:53:28,5,1,4
4,3.53,10.96,15:53:33,15:54:06,5,3,1
4,4.11,11.27,15:54:11,15:54:44,5,4,2
2,3.96,6.41,15:54:49,15:55:22,5,2,3
4,3.58,9.35,15:55:27,15:56:00,5,1,4
4,3.72,11.61,15:56:05,15:56:38,5,3,1
2,5.39,5.01,15:56:43,15:57:16,5,4,2
4,5.2,12.09,15:57:21,15:57:54,5,2,3
6,2.84,15.52,15:57:59,15:58:32,5,1,4
3,5.08,8.54,15:58:37,15:59:10,5,3,1
3,4.76,8.21,15:59:15,15:59:48,5,4,2
3,3.63,8.2,15:59:53,16:00:26,5,2,3
